cell_id;min_lat;min_lon;max_lat;max_lon;line;column;matrix_id
237;26,42;128,64;27,6;130,68;7;27;main
238;26,42;130,68;27,6;132,72;7;28;main
239;26,42;132,72;27,6;134,76;7;29;main
240;27,6;73,5577;28,78;75,6;8;0;main
241;27,6;75,6;28,78;77,64;8;1;main
242;27,6;77,64;28,78;79,68;8;2;main
243;27,6;79,68;28,78;81,72;8;3;main
244;27,6;81,72;28,78;83,76;8;4;main
245;27,6;83,76;28,78;85,8;8;5;main
246;27,6;85,8;28,78;87,84;8;6;main
247;27,6;87,84;28,78;89,88;8;7;main
248;27,6;89,88;28,78;91,92;8;8;main
249;27,6;91,92;28,78;93,96;8;9;main
250;27,6;93,96;28,78;96,0;8;10;main
251;27,6;96,0;28,78;98,04;8;11;main
252;27,6;98,04;28,78;100,08;8;12;main
253;27,6;100,08;28,78;102,12;8;13;main
254;27,6;102,12;28,78;104,16;8;14;main
255;27,6;104,16;28,78;106,2;8;15;main
256;27,6;106,2;28,78;108,24;8;16;main
257;27,6;108,24;28,78;110,28;8;17;main
258;27,6;110,28;28,78;112,32;8;18;main
259;27,6;112,32;28,78;114,36;8;19;main
260;27,6;114,36;28,78;116,4;8;20;main
261;27,6;116,4;28,78;118,44;8;21;main
262;27,6;118,44;28,78;120,48;8;22;main
263;27,6;120,48;28,78;122,52;8;23;main
264;27,6;122,52;28,78;124,56;8;24;main
265;27,6;124,56;28,78;126,6;8;25;main
266;27,6;126,6;28,78;128,64;8;26;main
267;27,6;128,64;28,78;130,68;8;27;main
268;27,6;130,68;28,78;132,72;8;28;main
269;27,6;132,72;28,78;134,76;8;29;main
270;28,78;73,5577;29,96;75,6;9;0;main
271;28,78;75,6;29,96;77,64;9;1;main
272;28,78;77,64;29,96;79,68;9;2;main
273;28,78;79,68;29,96;81,72;9;3;main
274;28,78;81,72;29,96;83,76;9;4;main
275;28,78;83,76;29,96;85,8;9;5;main
276;28,78;85,8;29,96;87,84;9;6;main
277;28,78;87,84;29,96;89,88;9;7;main
278;28,78;89,88;29,96;91,92;9;8;main
279;28,78;91,92;29,96;93,96;9;9;main
280;28,78;93,96;29,96;96,0;9;10;main
281;28,78;96,0;29,96;98,04;9;11;main
282;28,78;98,04;29,96;100,08;9;12;main
283;28,78;100,08;29,96;102,12;9;13;main
284;28,78;102,12;29,96;104,16;9;14;main
285;28,78;104,16;29,96;106,2;9;15;main
286;28,78;106,2;29,96;108,24;9;16;main
287;28,78;108,24;29,96;110,28;9;17;main
288;28,78;110,28;29,96;112,32;9;18;main
289;28,78;112,32;29,96;114,36;9;19;main
290;28,78;114,36;29,96;116,4;9;20;main
291;28,78;116,4;29,96;118,44;9;21;main
292;28,78;118,44;29,96;120,48;9;22;main
293;28,78;120,48;29,96;122,52;9;23;main
294;28,78;122,52;29,96;124,56;9;24;main
295;28,78;124,56;29,96;126,6;9;25;main
296;28,78;126,6;29,96;128,64;9;26;main
297;28,78;128,64;29,96;130,68;9;27;main
298;28,78;130,68;29,96;132,72;9;28;main
299;28,78;132,72;29,96;134,76;9;29;main
300;29,96;73,5577;31,14;75,6;10;0;main
301;29,96;75,6;31,14;77,64;10;1;main
302;29,96;77,64;31,14;79,68;10;2;main
303;29,96;79,68;31,14;81,72;10;3;main
304;29,96;81,72;31,14;83,76;10;4;main
305;29,96;83,76;31,14;85,8;10;5;main
306;29,96;85,8;31,14;87,84;10;6;main
307;29,96;87,84;31,14;89,88;10;7;main
308;29,96;89,88;31,14;91,92;10;8;main
309;29,96;91,92;31,14;93,96;10;9;main
310;29,96;93,96;31,14;96,0;10;10;main
311;29,96;96,0;31,14;98,04;10;11;main
312;29,96;98,04;31,14;100,08;10;12;main
313;29,96;100,08;31,14;102,12;10;13;main
314;29,96;102,12;31,14;104,16;10;14;main
315;29,96;104,16;31,14;106,2;10;15;main
316;29,96;106,2;31,14;108,24;10;16;main
317;29,96;108,24;31,14;110,28;10;17;main
318;29,96;110,28;31,14;112,32;10;18;main
319;29,96;112,32;31,14;114,36;10;19;main
320;29,96;114,36;31,14;116,4;10;20;main
321;29,96;116,4;31,14;118,44;10;21;main
322;29,96;118,44;31,14;120,48;10;22;main
323;29,96;120,48;31,14;122,52;10;23;main
324;29,96;122,52;31,14;124,56;10;24;main
325;29,96;124,56;31,14;126,6;10;25;main
326;29,96;126,6;31,14;128,64;10;26;main
327;29,96;128,64;31,14;130,68;10;27;main
328;29,96;130,68;31,14;132,72;10;28;main
329;29,96;132,72;31,14;134,76;10;29;main
330;31,14;73,5577;32,32;75,6;11;0;main
331;31,14;75,6;32,32;77,64;11;1;main
332;31,14;77,64;32,32;79,68;11;2;main
333;31,14;79,68;32,32;81,72;11;3;main
334;31,14;81,72;32,32;83,76;11;4;main
335;31,14;83,76;32,32;85,8;11;5;main
336;31,14;85,8;32,32;87,84;11;6;main
337;31,14;87,84;32,32;89,88;11;7;main
338;31,14;89,88;32,32;91,92;11;8;main
339;31,14;91,92;32,32;93,96;11;9;main
340;31,14;93,96;32,32;96,0;11;10;main
341;31,14;96,0;32,32;98,04;11;11;main
342;31,14;98,04;32,32;100,08;11;12;main
343;31,14;100,08;32,32;102,12;11;13;main
344;31,14;102,12;32,32;104,16;11;14;main
345;31,14;104,16;32,32;106,2;11;15;main
346;31,14;106,2;32,32;108,24;11;16;main
347;31,14;108,24;32,32;110,28;11;17;main
348;31,14;110,28;32,32;112,32;11;18;main
349;31,14;112,32;32,32;114,36;11;19;main
350;31,14;114,36;32,32;116,4;11;20;main
351;31,14;116,4;32,32;118,44;11;21;main
352;31,14;118,44;32,32;120,48;11;22;main
353;31,14;120,48;32,32;122,52;11;23;main
354;31,14;122,52;32,32;124,56;11;24;main
355;31,14;124,56;32,32;126,6;11;25;main
356;31,14;126,6;32,32;128,64;11;26;main
357;31,14;128,64;32,32;130,68;11;27;main
358;31,14;130,68;32,32;132,72;11;28;main
359;31,14;132,72;32,32;134,76;11;29;main
360;32,32;73,5577;33,5;75,6;12;0;main
361;32,32;75,6;33,5;77,64;12;1;main
362;32,32;77,64;33,5;79,68;12;2;main
363;32,32;79,68;33,5;81,72;12;3;main
364;32,32;81,72;33,5;83,76;12;4;main
365;32,32;83,76;33,5;85,8;12;5;main
366;32,32;85,8;33,5;87,84;12;6;main
367;32,32;87,84;33,5;89,88;12;7;main
368;32,32;89,88;33,5;91,92;12;8;main
369;32,32;91,92;33,5;93,96;12;9;main
370;32,32;93,96;33,5;96,0;12;10;main
371;32,32;96,0;33,5;98,04;12;11;main
372;32,32;98,04;33,5;100,08;12;12;main
373;32,32;100,08;33,5;102,12;12;13;main
374;32,32;102,12;33,5;104,16;12;14;main
375;32,32;104,16;33,5;106,2;12;15;main
376;32,32;106,2;33,5;108,24;12;16;main
377;32,32;108,24;33,5;110,28;12;17;main
378;32,32;110,28;33,5;112,32;12;18;main
379;32,32;112,32;33,5;114,36;12;19;main
380;32,32;114,36;33,5;116,4;12;20;main
381;32,32;116,4;33,5;118,44;12;21;main
382;32,32;118,44;33,5;120,48;12;22;main
383;32,32;120,48;33,5;122,52;12;23;main
384;32,32;122,52;33,5;124,56;12;24;main
385;32,32;124,56;33,5;126,6;12;25;main
386;32,32;126,6;33,5;128,64;12;26;main
387;32,32;128,64;33,5;130,68;12;27;main
388;32,32;130,68;33,5;132,72;12;28;main
389;32,32;132,72;33,5;134,76;12;29;main
390;33,5;73,5577;34,68;75,6;13;0;main
391;33,5;75,6;34,68;77,64;13;1;main
392;33,5;77,64;34,68;79,68;13;2;main
393;33,5;79,68;34,68;81,72;13;3;main
394;33,5;81,72;34,68;83,76;13;4;main
395;33,5;83,76;34,68;85,8;13;5;main
396;33,5;85,8;34,68;87,84;13;6;main
397;33,5;87,84;34,68;89,88;13;7;main
398;33,5;89,88;34,68;91,92;13;8;main
399;33,5;91,92;34,68;93,96;13;9;main
400;33,5;93,96;34,68;96,0;13;10;main
401;33,5;96,0;34,68;98,04;13;11;main
402;33,5;98,04;34,68;100,08;13;12;main
403;33,5;100,08;34,68;102,12;13;13;main
404;33,5;102,12;34,68;104,16;13;14;main
405;33,5;104,16;34,68;106,2;13;15;main
406;33,5;106,2;34,68;108,24;13;16;main
407;33,5;108,24;34,68;110,28;13;17;main
408;33,5;110,28;34,68;112,32;13;18;main
409;33,5;112,32;34,68;114,36;13;19;main
410;33,5;114,36;34,68;116,4;13;20;main
411;33,5;116,4;34,68;118,44;13;21;main
412;33,5;118,44;34,68;120,48;13;22;main
413;33,5;120,48;34,68;122,52;13;23;main
414;33,5;122,52;34,68;124,56;13;24;main
415;33,5;124,56;34,68;126,6;13;25;main
416;33,5;126,6;34,68;128,64;13;26;main
417;33,5;128,64;34,68;130,68;13;27;main
418;33,5;130,68;34,68;132,72;13;28;main
419;33,5;132,72;34,68;134,76;13;29;main
420;34,68;73,5577;35,86;75,6;14;0;main
421;34,68;75,6;35,86;77,64;14;1;main
422;34,68;77,64;35,86;79,68;14;2;main
423;34,68;79,68;35,86;81,72;14;3;main
424;34,68;81,72;35,86;83,76;14;4;main
425;34,68;83,76;35,86;85,8;14;5;main
426;34,68;85,8;35,86;87,84;14;6;main
427;34,68;87,84;35,86;89,88;14;7;main
428;34,68;89,88;35,86;91,92;14;8;main
429;34,68;91,92;35,86;93,96;14;9;main
430;34,68;93,96;35,86;96,0;14;10;main
431;34,68;96,0;35,86;98,04;14;11;main
432;34,68;98,04;35,86;100,08;14;12;main
433;34,68;100,08;35,86;102,12;14;13;main
434;34,68;102,12;35,86;104,16;14;14;main
435;34,68;104,16;35,86;106,2;14;15;main
436;34,68;106,2;35,86;108,24;14;16;main
437;34,68;108,24;35,86;110,28;14;17;main
438;34,68;110,28;35,86;112,32;14;18;main
439;34,68;112,32;35,86;114,36;14;19;main
440;34,68;114,36;35,86;116,4;14;20;main
441;34,68;116,4;35,86;118,44;14;21;main
442;34,68;118,44;35,86;120,48;14;22;main
443;34,68;120,48;35,86;122,52;14;23;main
444;34,68;122,52;35,86;124,56;14;24;main
445;34,68;124,56;35,86;126,6;14;25;main
446;34,68;126,6;35,86;128,64;14;26;main
447;34,68;128,64;35,86;130,68;14;27;main
448;34,68;130,68;35,86;132,72;14;28;main
449;34,68;132,72;35,86;134,76;14;29;main
450;35,86;73,5577;37,04;75,6;15;0;main
451;35,86;75,6;37,04;77,64;15;1;main
452;35,86;77,64;37,04;79,68;15;2;main
453;35,86;79,68;37,04;81,72;15;3;main
454;35,86;81,72;37,04;83,76;15;4;main
455;35,86;83,76;37,04;85,8;15;5;main
456;35,86;85,8;37,04;87,84;15;6;main
457;35,86;87,84;37,04;89,88;15;7;main
458;35,86;89,88;37,04;91,92;15;8;main
459;35,86;91,92;37,04;93,96;15;9;main
460;35,86;93,96;37,04;96,0;15;10;main
461;35,86;96,0;37,04;98,04;15;11;main
462;35,86;98,04;37,04;100,08;15;12;main
463;35,86;100,08;37,04;102,12;15;13;main
464;35,86;102,12;37,04;104,16;15;14;main
465;35,86;104,16;37,04;106,2;15;15;main
466;35,86;106,2;37,04;108,24;15;16;main
467;35,86;108,24;37,04;110,28;15;17;main
468;35,86;110,28;37,04;112,32;15;18;main
469;35,86;112,32;37,04;114,36;15;19;main
470;35,86;114,36;37,04;116,4;15;20;main
471;35,86;116,4;37,04;118,44;15;21;main
472;35,86;118,44;37,04;120,48;15;22;main
473;35,86;120,48;37,04;122,52;15;23;main
474;35,86;122,52;37,04;124,56;15;24;main
475;35,86;124,56;37,04;126,6;15;25;main
476;35,86;126,6;37,04;128,64;15;26;main
477;35,86;128,64;37,04;130,68;15;27;main
478;35,86;130,68;37,04;132,72;15;28;main
479;35,86;132,72;37,04;134,76;15;29;main
480;37,04;73,5577;38,22;75,6;16;0;main
481;37,04;75,6;38,22;77,64;16;1;main
482;37,04;77,64;38,22;79,68;16;2;main
483;37,04;79,68;38,22;81,72;16;3;main
484;37,04;81,72;38,22;83,76;16;4;main
485;37,04;83,76;38,22;85,8;16;5;main
486;37,04;85,8;38,22;87,84;16;6;main
487;37,04;87,84;38,22;89,88;16;7;main
488;37,04;89,88;38,22;91,92;16;8;main
489;37,04;91,92;38,22;93,96;16;9;main
490;37,04;93,96;38,22;96,0;16;10;main
491;37,04;96,0;38,22;98,04;16;11;main
492;37,04;98,04;38,22;100,08;16;12;main
493;37,04;100,08;38,22;102,12;16;13;main
494;37,04;102,12;38,22;104,16;16;14;main
495;37,04;104,16;38,22;106,2;16;15;main
496;37,04;106,2;38,22;108,24;16;16;main
497;37,04;108,24;38,22;110,28;16;17;main
498;37,04;110,28;38,22;112,32;16;18;main
499;37,04;112,32;38,22;114,36;16;19;main
500;37,04;114,36;38,22;116,4;16;20;main
501;37,04;116,4;38,22;118,44;16;21;main
502;37,04;118,44;38,22;120,48;16;22;main
503;37,04;120,48;38,22;122,52;16;23;main
504;37,04;122,52;38,22;124,56;16;24;main
505;37,04;124,56;38,22;126,6;16;25;main
506;37,04;126,6;38,22;128,64;16;26;main
507;37,04;128,64;38,22;130,68;16;27;main
508;37,04;130,68;38,22;132,72;16;28;main
509;37,04;132,72;38,22;134,76;16;29;main
510;38,22;73,5577;39,4;75,6;17;0;main
511;38,22;75,6;39,4;77,64;17;1;main
512;38,22;77,64;39,4;79,68;17;2;main
513;38,22;79,68;39,4;81,72;17;3;main
514;38,22;81,72;39,4;83,76;17;4;main
515;38,22;83,76;39,4;85,8;17;5;main
516;38,22;85,8;39,4;87,84;17;6;main
